metabolite_id,metabolite_name,accession,accession_idx,timepoint,intensity,metabolite_class
Met.660,"N,N-Dimethylglycine",ecotype.7102,247,6d darkness,-1.115473324,unknown
Met.665,N-Acetyl-D-Phenylalanine,ecotype.7102,247,6d darkness,-1.692259989,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.7102,247,6d darkness,-4.104913919,unknown
Met.674,Naringin,ecotype.7102,247,6d darkness,-0.711287735,unknown
Met.684,N-Ethylmaleamic acid,ecotype.7102,247,6d darkness,5.921541149,unknown
Met.721,Ornithine,ecotype.7102,247,6d darkness,3.822942567,amino acid
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.7102,247,6d darkness,1.798616491,unknown
Met.729,p-Coumaric acid,ecotype.7102,247,6d darkness,4.147095952,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.7102,247,6d darkness,-1.01296567,unknown
Met.74,3-Hydroxy-3-Methylglutaric acid,ecotype.7102,247,6d darkness,6.969500486,unknown
Met.809,Purine,ecotype.7102,247,6d darkness,4.450518891,unknown
Met.813,Pyridoxamine-5'-phosphate,ecotype.7102,247,6d darkness,-0.315414116,unknown
Met.817,Pyroglutamic acid,ecotype.7102,247,6d darkness,0.173547643,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.7102,247,6d darkness,-2.214457381,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.7102,247,6d darkness,-4.251923385,unknown
Met.830,Riboflavin ,ecotype.7102,247,6d darkness,-0.91171249,unknown
Met.836,Rutin,ecotype.7102,247,6d darkness,-3.185077737,unknown
Met.837,Saccharic acid,ecotype.7102,247,6d darkness,0.259090242,unknown
Met.841,Salicin,ecotype.7102,247,6d darkness,0.349068157,unknown
Met.846,Sedoheptulose,ecotype.7102,247,6d darkness,1.895072836,unknown
Met.850,Serine,ecotype.7102,247,6d darkness,-1.139797574,amino acid
Met.876,Sinapoylglucose,ecotype.7102,247,6d darkness,-2.968515436,unknown
Met.885,Suberic acid,ecotype.7102,247,6d darkness,-0.04387477,unknown
Met.886,Succinoadenosine,ecotype.7102,247,6d darkness,-0.132377964,unknown
Met.896,Tetrahydroalstonine,ecotype.7102,247,6d darkness,-0.256085035,unknown
Met.934,trans-zeatin-O-glucoside,ecotype.7102,247,6d darkness,0.053875888,unknown
Met.943,Tryptophan,ecotype.7102,247,6d darkness,5.761639998,unknown
Met.944,"Tryptophan, N-acetyl-",ecotype.7102,247,6d darkness,-1.059265149,unknown
Met.96,4-Hydroxyquinazoline,ecotype.7102,247,6d darkness,3.134553572,unknown
Met.964,Tyrosine,ecotype.7102,247,6d darkness,4.350962476,unknown
Met.985,Uric acid,ecotype.7102,247,6d darkness,-3.917086412,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.7102,247,6d darkness,-2.505998415,unknown
Met.119,5-Hydroxy-L-Tryptophan,ecotype.7126,248,6d darkness,0.252025421,unknown
Met.124,"6,7-Dimethyl-8-ribityllumazine",ecotype.7126,248,6d darkness,1.08205057,unknown
Met.126,6-Hydroxynicotinic acid,ecotype.7126,248,6d darkness,1.098259478,unknown
Met.146,Adenosine 5'-monophosphate,ecotype.7126,248,6d darkness,-3.566829859,unknown
Met.193,Allantoic acid,ecotype.7126,248,6d darkness,3.653214065,unknown
Met.194,allantoin,ecotype.7126,248,6d darkness,0.130857747,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.7126,248,6d darkness,3.209857274,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.7126,248,6d darkness,-2.705137304,unknown
Met.280,Azelaic acid,ecotype.7126,248,6d darkness,-0.084314247,unknown
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.7126,248,6d darkness,-1.257586928,unknown
Met.320,Citramalic acid,ecotype.7126,248,6d darkness,-1.761962159,unknown
Met.321,Citric acid,ecotype.7126,248,6d darkness,1.182040441,unknown
Met.35,2-[[Amino(imino)methyl]amino]ethane-1-sulfonic acid,ecotype.7126,248,6d darkness,0.932590212,unknown
Met.351,Dehydroisoandrosterone-3-sulfate ,ecotype.7126,248,6d darkness,2.667841283,unknown
Met.384,Flavin Mononucleotide,ecotype.7126,248,6d darkness,-0.730983039,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.7126,248,6d darkness,-1.244233918,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.7126,248,6d darkness,0.44462091,unknown
Met.409,Glucoalyssin,ecotype.7126,248,6d darkness,-9.194118668,unknown
Met.410,Glucobrassicin,ecotype.7126,248,6d darkness,-3.505887471,unknown
Met.411,Glucoheptose,ecotype.7126,248,6d darkness,2.926009195,unknown
Met.412,Glucohirsutin,ecotype.7126,248,6d darkness,-0.51163851,unknown
Met.414,Gluconic acid,ecotype.7126,248,6d darkness,-0.663445166,unknown
Met.421,Glutamic acid,ecotype.7126,248,6d darkness,-1.574268469,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.7126,248,6d darkness,-2.485510315,unknown
Met.457,Glutathione,ecotype.7126,248,6d darkness,-1.605099671,unknown
Met.474,Glycyl-L-phenylalanine,ecotype.7126,248,6d darkness,-1.299072523,unknown
Met.486,Guanosine,ecotype.7126,248,6d darkness,-2.033959186,unknown
Met.487,Guanosine 2':3'-Cyclic monophosphate,ecotype.7126,248,6d darkness,0.406393498,unknown
Met.50,2-Isopropylmalic acid,ecotype.7126,248,6d darkness,-1.002512592,unknown
Met.54,2-Methylcitric acid,ecotype.7126,248,6d darkness,-2.913853813,unknown
Met.542,Indoxyl-beta-D-glucoside,ecotype.7126,248,6d darkness,-1.875543343,unknown
Met.545,Leucine,ecotype.7126,248,6d darkness,4.367356776,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.7126,248,6d darkness,-3.309430318,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.7126,248,6d darkness,-3.993577567,unknown
Met.565,Kaempferol 3-O-rhamnoside 7-O-rhamnoside,ecotype.7126,248,6d darkness,-3.226303074,unknown
Met.570,Lactulose,ecotype.7126,248,6d darkness,-3.078428505,unknown
Met.571,Isoleucine,ecotype.7126,248,6d darkness,2.345958315,unknown
Met.589,Loganin,ecotype.7126,248,6d darkness,2.989872477,unknown
Met.614,Malic acid,ecotype.7126,248,6d darkness,-1.928364932,unknown
Met.615,Malonamide,ecotype.7126,248,6d darkness,-2.196204074,unknown
Met.622,Methionine,ecotype.7126,248,6d darkness,0.446116806,unknown
Met.647,Monotropein,ecotype.7126,248,6d darkness,-0.256528075,unknown
Met.660,"N,N-Dimethylglycine",ecotype.7126,248,6d darkness,-1.387733611,unknown
Met.665,N-Acetyl-D-Phenylalanine,ecotype.7126,248,6d darkness,-2.162842923,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.7126,248,6d darkness,-3.575860594,unknown
Met.674,Naringin,ecotype.7126,248,6d darkness,-2.582590323,unknown
Met.684,N-Ethylmaleamic acid,ecotype.7126,248,6d darkness,5.829616931,unknown
Met.721,Ornithine,ecotype.7126,248,6d darkness,3.39179325,amino acid
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.7126,248,6d darkness,0.851985717,unknown
Met.729,p-Coumaric acid,ecotype.7126,248,6d darkness,2.991730929,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.7126,248,6d darkness,-1.417297577,unknown
Met.74,3-Hydroxy-3-Methylglutaric acid,ecotype.7126,248,6d darkness,2.466889017,unknown
Met.809,Purine,ecotype.7126,248,6d darkness,4.155102393,unknown
Met.813,Pyridoxamine-5'-phosphate,ecotype.7126,248,6d darkness,-0.610540358,unknown
Met.817,Pyroglutamic acid,ecotype.7126,248,6d darkness,0.69586183,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.7126,248,6d darkness,-4.51915203,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.7126,248,6d darkness,-4.545572524,unknown
Met.830,Riboflavin ,ecotype.7126,248,6d darkness,-1.413431223,unknown
Met.836,Rutin,ecotype.7126,248,6d darkness,-3.538934163,unknown
Met.837,Saccharic acid,ecotype.7126,248,6d darkness,0.488125848,unknown
Met.841,Salicin,ecotype.7126,248,6d darkness,-1.464118163,unknown
Met.846,Sedoheptulose,ecotype.7126,248,6d darkness,1.608490363,unknown
Met.850,Serine,ecotype.7126,248,6d darkness,-1.358325129,amino acid
Met.876,Sinapoylglucose,ecotype.7126,248,6d darkness,-2.906216187,unknown
Met.885,Suberic acid,ecotype.7126,248,6d darkness,-0.050943234,unknown
Met.886,Succinoadenosine,ecotype.7126,248,6d darkness,-0.209357383,unknown
Met.896,Tetrahydroalstonine,ecotype.7126,248,6d darkness,-0.41250635,unknown
Met.934,trans-zeatin-O-glucoside,ecotype.7126,248,6d darkness,-0.288498568,unknown
Met.943,Tryptophan,ecotype.7126,248,6d darkness,5.691288483,unknown
Met.944,"Tryptophan, N-acetyl-",ecotype.7126,248,6d darkness,-1.366173334,unknown
Met.96,4-Hydroxyquinazoline,ecotype.7126,248,6d darkness,2.938507644,unknown
Met.964,Tyrosine,ecotype.7126,248,6d darkness,3.972123702,unknown
Met.985,Uric acid,ecotype.7126,248,6d darkness,-1.34734766,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.7126,248,6d darkness,-2.407570924,unknown
Met.119,5-Hydroxy-L-Tryptophan,ecotype.7502,249,6d darkness,0.833430579,unknown
Met.124,"6,7-Dimethyl-8-ribityllumazine",ecotype.7502,249,6d darkness,0.745402418,unknown
Met.126,6-Hydroxynicotinic acid,ecotype.7502,249,6d darkness,1.519883504,unknown
Met.146,Adenosine 5'-monophosphate,ecotype.7502,249,6d darkness,-3.376825993,unknown
Met.193,Allantoic acid,ecotype.7502,249,6d darkness,3.908689804,unknown
Met.194,allantoin,ecotype.7502,249,6d darkness,0.624230106,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.7502,249,6d darkness,3.488753528,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.7502,249,6d darkness,-3.700079855,unknown
Met.280,Azelaic acid,ecotype.7502,249,6d darkness,-0.077555886,unknown
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.7502,249,6d darkness,-1.083909953,unknown
Met.320,Citramalic acid,ecotype.7502,249,6d darkness,-1.728632356,unknown
Met.321,Citric acid,ecotype.7502,249,6d darkness,1.284938693,unknown
Met.35,2-[[Amino(imino)methyl]amino]ethane-1-sulfonic acid,ecotype.7502,249,6d darkness,0.799196896,unknown
Met.351,Dehydroisoandrosterone-3-sulfate ,ecotype.7502,249,6d darkness,1.84469923,unknown
Met.384,Flavin Mononucleotide,ecotype.7502,249,6d darkness,-0.62113317,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.7502,249,6d darkness,-1.118664605,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.7502,249,6d darkness,0.420469803,unknown
Met.409,Glucoalyssin,ecotype.7502,249,6d darkness,-3.75200057,unknown
Met.410,Glucobrassicin,ecotype.7502,249,6d darkness,-3.059160942,unknown
Met.411,Glucoheptose,ecotype.7502,249,6d darkness,2.996580897,unknown
Met.412,Glucohirsutin,ecotype.7502,249,6d darkness,-0.129126434,unknown
Met.414,Gluconic acid,ecotype.7502,249,6d darkness,-0.470768332,unknown
Met.421,Glutamic acid,ecotype.7502,249,6d darkness,-1.119961997,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.7502,249,6d darkness,-4.008123196,unknown
Met.457,Glutathione,ecotype.7502,249,6d darkness,-1.677359822,unknown
Met.474,Glycyl-L-phenylalanine,ecotype.7502,249,6d darkness,-1.439618519,unknown
Met.486,Guanosine,ecotype.7502,249,6d darkness,-2.13809631,unknown
Met.487,Guanosine 2':3'-Cyclic monophosphate,ecotype.7502,249,6d darkness,0.32276549,unknown
Met.50,2-Isopropylmalic acid,ecotype.7502,249,6d darkness,-0.944589483,unknown
Met.54,2-Methylcitric acid,ecotype.7502,249,6d darkness,-2.699204925,unknown
Met.542,Indoxyl-beta-D-glucoside,ecotype.7502,249,6d darkness,-1.790211977,unknown
Met.545,Leucine,ecotype.7502,249,6d darkness,3.505072136,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.7502,249,6d darkness,-2.483764985,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.7502,249,6d darkness,-3.761394009,unknown
Met.565,Kaempferol 3-O-rhamnoside 7-O-rhamnoside,ecotype.7502,249,6d darkness,-4.506921113,unknown
Met.570,Lactulose,ecotype.7502,249,6d darkness,-3.657783036,unknown
Met.571,Isoleucine,ecotype.7502,249,6d darkness,1.875281561,unknown
Met.589,Loganin,ecotype.7502,249,6d darkness,2.848081448,unknown
Met.614,Malic acid,ecotype.7502,249,6d darkness,-2.295736335,unknown
Met.615,Malonamide,ecotype.7502,249,6d darkness,-3.134502254,unknown
Met.622,Methionine,ecotype.7502,249,6d darkness,0.191886796,unknown
Met.647,Monotropein,ecotype.7502,249,6d darkness,-0.194172393,unknown
Met.660,"N,N-Dimethylglycine",ecotype.7502,249,6d darkness,-1.039124675,unknown
Met.665,N-Acetyl-D-Phenylalanine,ecotype.7502,249,6d darkness,-1.962662611,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.7502,249,6d darkness,-3.322324173,unknown
Met.674,Naringin,ecotype.7502,249,6d darkness,0.013391197,unknown
Met.684,N-Ethylmaleamic acid,ecotype.7502,249,6d darkness,5.788284232,unknown
Met.721,Ornithine,ecotype.7502,249,6d darkness,3.805974583,amino acid
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.7502,249,6d darkness,1.507403741,unknown
Met.729,p-Coumaric acid,ecotype.7502,249,6d darkness,3.823341284,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.7502,249,6d darkness,-1.132113228,unknown
Met.74,3-Hydroxy-3-Methylglutaric acid,ecotype.7502,249,6d darkness,3.580291196,unknown
Met.809,Purine,ecotype.7502,249,6d darkness,4.433815445,unknown
Met.813,Pyridoxamine-5'-phosphate,ecotype.7502,249,6d darkness,-0.70479357,unknown
Met.817,Pyroglutamic acid,ecotype.7502,249,6d darkness,0.199706303,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.7502,249,6d darkness,-5.752702143,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.7502,249,6d darkness,-4.098813362,unknown
Met.830,Riboflavin ,ecotype.7502,249,6d darkness,-1.333332459,unknown
Met.836,Rutin,ecotype.7502,249,6d darkness,-3.763900429,unknown
Met.837,Saccharic acid,ecotype.7502,249,6d darkness,0.568948727,unknown
Met.841,Salicin,ecotype.7502,249,6d darkness,-0.148916112,unknown
Met.846,Sedoheptulose,ecotype.7502,249,6d darkness,1.846209963,unknown
Met.850,Serine,ecotype.7502,249,6d darkness,-1.626882392,amino acid
Met.876,Sinapoylglucose,ecotype.7502,249,6d darkness,-2.735235646,unknown
Met.885,Suberic acid,ecotype.7502,249,6d darkness,-0.045473561,unknown
Met.886,Succinoadenosine,ecotype.7502,249,6d darkness,-0.216835363,unknown
Met.896,Tetrahydroalstonine,ecotype.7502,249,6d darkness,0.674741256,unknown
Met.934,trans-zeatin-O-glucoside,ecotype.7502,249,6d darkness,-0.048250736,unknown
Met.943,Tryptophan,ecotype.7502,249,6d darkness,5.665354774,unknown
Met.944,"Tryptophan, N-acetyl-",ecotype.7502,249,6d darkness,-1.273339462,unknown
Met.96,4-Hydroxyquinazoline,ecotype.7502,249,6d darkness,2.14157155,unknown
Met.964,Tyrosine,ecotype.7502,249,6d darkness,4.400738283,unknown
Met.985,Uric acid,ecotype.7502,249,6d darkness,-1.610410779,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.7502,249,6d darkness,-2.714128468,unknown
Met.119,5-Hydroxy-L-Tryptophan,ecotype.6994,250,6d darkness,1.376794777,unknown
Met.124,"6,7-Dimethyl-8-ribityllumazine",ecotype.6994,250,6d darkness,-0.196024306,unknown
Met.126,6-Hydroxynicotinic acid,ecotype.6994,250,6d darkness,-1.477258127,unknown
Met.146,Adenosine 5'-monophosphate,ecotype.6994,250,6d darkness,-3.878540951,unknown
Met.193,Allantoic acid,ecotype.6994,250,6d darkness,4.07041934,unknown
Met.194,allantoin,ecotype.6994,250,6d darkness,0.444604569,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.6994,250,6d darkness,3.512233557,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.6994,250,6d darkness,-3.944202562,unknown
Met.280,Azelaic acid,ecotype.6994,250,6d darkness,-0.081685756,unknown
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.6994,250,6d darkness,-1.195573644,unknown
Met.320,Citramalic acid,ecotype.6994,250,6d darkness,0.013863075,unknown
Met.321,Citric acid,ecotype.6994,250,6d darkness,1.555029517,unknown
Met.35,2-[[Amino(imino)methyl]amino]ethane-1-sulfonic acid,ecotype.6994,250,6d darkness,1.539099576,unknown
Met.351,Dehydroisoandrosterone-3-sulfate ,ecotype.6994,250,6d darkness,3.210593268,unknown
Met.384,Flavin Mononucleotide,ecotype.6994,250,6d darkness,-0.857806624,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.6994,250,6d darkness,-1.171385051,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.6994,250,6d darkness,0.456575669,unknown
Met.409,Glucoalyssin,ecotype.6994,250,6d darkness,-4.330698685,unknown
Met.410,Glucobrassicin,ecotype.6994,250,6d darkness,-3.089761338,unknown
Met.411,Glucoheptose,ecotype.6994,250,6d darkness,3.001536682,unknown
Met.412,Glucohirsutin,ecotype.6994,250,6d darkness,-0.188561184,unknown
Met.414,Gluconic acid,ecotype.6994,250,6d darkness,-0.385329718,unknown
Met.421,Glutamic acid,ecotype.6994,250,6d darkness,-1.235677893,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.6994,250,6d darkness,-3.696625756,unknown
Met.457,Glutathione,ecotype.6994,250,6d darkness,-1.650876684,unknown
Met.474,Glycyl-L-phenylalanine,ecotype.6994,250,6d darkness,-1.303392912,unknown
Met.486,Guanosine,ecotype.6994,250,6d darkness,-1.967547356,unknown
Met.487,Guanosine 2':3'-Cyclic monophosphate,ecotype.6994,250,6d darkness,0.378962975,unknown
Met.50,2-Isopropylmalic acid,ecotype.6994,250,6d darkness,-1.061153905,unknown
Met.54,2-Methylcitric acid,ecotype.6994,250,6d darkness,-3.479198276,unknown
Met.542,Indoxyl-beta-D-glucoside,ecotype.6994,250,6d darkness,-1.598570475,unknown
Met.545,Leucine,ecotype.6994,250,6d darkness,4.506476692,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.6994,250,6d darkness,-2.675587707,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.6994,250,6d darkness,-3.453810046,unknown
Met.565,Kaempferol 3-O-rhamnoside 7-O-rhamnoside,ecotype.6994,250,6d darkness,-2.492098492,unknown
Met.570,Lactulose,ecotype.6994,250,6d darkness,-4.428205742,unknown
Met.571,Isoleucine,ecotype.6994,250,6d darkness,3.26077444,unknown
Met.589,Loganin,ecotype.6994,250,6d darkness,2.653014635,unknown
Met.614,Malic acid,ecotype.6994,250,6d darkness,-1.723241765,unknown
Met.615,Malonamide,ecotype.6994,250,6d darkness,-3.514478004,unknown
Met.622,Methionine,ecotype.6994,250,6d darkness,0.624083972,unknown
Met.647,Monotropein,ecotype.6994,250,6d darkness,-0.090319891,unknown
Met.660,"N,N-Dimethylglycine",ecotype.6994,250,6d darkness,-1.108227065,unknown
Met.665,N-Acetyl-D-Phenylalanine,ecotype.6994,250,6d darkness,-2.085884728,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.6994,250,6d darkness,-2.582189011,unknown
Met.674,Naringin,ecotype.6994,250,6d darkness,-0.359064074,unknown
Met.684,N-Ethylmaleamic acid,ecotype.6994,250,6d darkness,6.022870885,unknown
Met.721,Ornithine,ecotype.6994,250,6d darkness,4.156630034,amino acid
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.6994,250,6d darkness,1.114290739,unknown
Met.729,p-Coumaric acid,ecotype.6994,250,6d darkness,3.528869726,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.6994,250,6d darkness,-0.907560556,unknown
Met.74,3-Hydroxy-3-Methylglutaric acid,ecotype.6994,250,6d darkness,2.524124902,unknown
Met.809,Purine,ecotype.6994,250,6d darkness,5.326665871,unknown
Met.813,Pyridoxamine-5'-phosphate,ecotype.6994,250,6d darkness,-0.556689901,unknown
Met.817,Pyroglutamic acid,ecotype.6994,250,6d darkness,-0.159272675,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.6994,250,6d darkness,-4.318972761,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.6994,250,6d darkness,-4.579501523,unknown
Met.830,Riboflavin ,ecotype.6994,250,6d darkness,-1.371274616,unknown
Met.836,Rutin,ecotype.6994,250,6d darkness,-2.700284295,unknown
Met.837,Saccharic acid,ecotype.6994,250,6d darkness,0.443621116,unknown
Met.841,Salicin,ecotype.6994,250,6d darkness,-1.636535133,unknown
Met.846,Sedoheptulose,ecotype.6994,250,6d darkness,1.466632966,unknown
Met.850,Serine,ecotype.6994,250,6d darkness,-1.023394068,amino acid
Met.876,Sinapoylglucose,ecotype.6994,250,6d darkness,-3.49825291,unknown
Met.885,Suberic acid,ecotype.6994,250,6d darkness,-0.04682398,unknown
Met.886,Succinoadenosine,ecotype.6994,250,6d darkness,-0.272264501,unknown
Met.896,Tetrahydroalstonine,ecotype.6994,250,6d darkness,0.74946979,unknown
Met.934,trans-zeatin-O-glucoside,ecotype.6994,250,6d darkness,0.058000049,unknown
Met.943,Tryptophan,ecotype.6994,250,6d darkness,5.861259027,unknown
Met.944,"Tryptophan, N-acetyl-",ecotype.6994,250,6d darkness,-0.891047293,unknown
Met.96,4-Hydroxyquinazoline,ecotype.6994,250,6d darkness,2.484649042,unknown
Met.964,Tyrosine,ecotype.6994,250,6d darkness,5.280774889,unknown
Met.985,Uric acid,ecotype.6994,250,6d darkness,-0.787107584,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.6994,250,6d darkness,-2.234778643,unknown
Met.119,5-Hydroxy-L-Tryptophan,ecotype.7354,251,6d darkness,0.28754271,unknown
